"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","References","Publisher","Language of Original Document","Document Type","Source"
"Storn R.; Price K.","Storn, Rainer (6701428638); Price, Kenneth (7201789470)","6701428638; 7201789470","Differential Evolution - A Simple and Efficient Heuristic for Global Optimization over Continuous Spaces","1997","Journal of Global Optimization","27632","10.1023/A:1008202821328","https://www.scopus.com/pages/publications/0142000477?origin=resultslist","Siemens AG, ZFE T SN2, D-81739 Muenchen, Otto-Hahn Ring 6, Germany; Vacaville, CA 95687, 836 Owl Circle, United States","Storn R., Siemens AG, ZFE T SN2, D-81739 Muenchen, Otto-Hahn Ring 6, Germany; Price K., Vacaville, CA 95687, 836 Owl Circle, United States","A new heuristic approach for minimizing possibly nonlinear and non-differentiable continuous space functions is presented. By means of an extensive testbed it is demonstrated that the new method converges faster and with more certainty than many other acclaimed global optimization methods. The new method requires few control variables, is robust, easy to use, and lends itself very well to parallel computation.","Evolution strategy; Genetic algorithm; Global optimization; Nonlinear optimization; Stochastic optimization","","Aluffi-Pentini F.; Parisi V.; Zirilli F., Global Optimization and Stochastic Differential Equations, Journal of Optimization Theory and Applications, 47, 1, pp. 1-16, (1985); Brayton H.; Hachtel G.; Sangiovanni-Vincentelli A., A Survey of Optimization Techniques for Integrated Circuit Design, Proceedings of the IEEE, 69, pp. 1334-1362, (1981); Bunday B.D.; Garside G.R., Optimisation Methods in Pascal, (1987); Corana A.; Marchesi M.; Martini C.; Ridella S., Minimizing Multimodal Functions of Continuous Variables with the ""Simulated Annealing Algorithm"", pp. 272-280, (1987); Goldberg D.E., Genetic Algorithms in Search, Optimization & Machine Learning, (1989); Griewangk A.O., Generalized Descent for Global Optimization, JOTA, 34, pp. 11-39, (1981); Ingber L.; Rosen B., Genetic Algorithms and Very Fast Simulated Reannealing: A Comparison, J. of Mathematical and Computer Modeling, 16, 11, pp. 87-100, (1992); Ingber L., Simulated Annealing: Practice Versus Theory, J. of Mathematical and Computer Modeling, 18, 11, pp. 29-57, (1993); Lueder E., Optimization of Circuits with a Large Number of Parameters, Archiv fuer Elektronik und Uebertragungstechnik, 44, 2, pp. 131-138, (1990); Muehlenbein H.; Schlierkamp-Vosen, Predictive Models for the Breeder Genetic Algorithm, I. Continuous Parameter Optimizations, Evolutionary Computation, 1, 1, pp. 25-49, (1993); Press W.H.; Teukolsky S.A.; Vetterling W.T.; Flannery B.P., Numerical Recipes in C, (1992); Price K., Genetic Annealing, Dr. Dobb's Journal, pp. 127-132, (1994); Price K.; Storn R., Minimizing the Real Functions of the ICEC'96 contest by Differential Evolution, IEEE International Conference on Evolutionary Computation (ICEC'96), pp. 842-844, (1996); Price K., Differential Evolution: A Fast and Simple Numerical Optimizer, pp. 524-527, (1996); Rabiner L.R.; Gold B., Theory and Applications of Digital Signal Processing, (1975); Rechenberg I., Evolutionsstrategie: Optimierung Technischer Systeme nach Prinzipien der Biologischen Evolution, (1973); Schwefel H.P., Evolution and Optimum Seeking, (1995); Storn R., Constrained Optimization, Dr. Dobb's Journal, pp. 119-123, (1995); Storn R., Differential Evolution Design of an IIR-Filter, IEEE International Conference on Evolutionary Computation (ICEC'96), pp. 268-273, (1996); Storn R., On the Usage of Differential Evolution for Function Optimization, pp. 519-523, (1996); Storn R., Design of an FIR-filter with Differential Evolution, (1996); Voigt H.-M., Soft Genetic Operators in Evolutionary Computation, Evolution and Biocomputation, pp. 123-141, (1995); Zimmermann W., Operations Research, (1990); Ziny F., Optimization of Routing Control with Differential Evolution, (1995)","Springer Netherlands","English","Article","Scopus"
"Tamura Y.; Suganuma S.-Y.","Tamura, Yukio (57202885982); Suganuma, Shin-Ya (6603060267)","57202885982; 6603060267","Evaluation of amplitude-dependent damping and natural frequency of buildings during strong winds","1996","Journal of Wind Engineering and Industrial Aerodynamics","309","10.1016/0167-6105(96)00003-7","https://www.scopus.com/pages/publications/0030088407?origin=resultslist","Dept. of Architectural Engineering, Faculty of Engineering, Tokyo Institute of Polytechnics, Atsugi, Kanagawa, 1583 Iiyama, Japan","Tamura Y., Dept. of Architectural Engineering, Faculty of Engineering, Tokyo Institute of Polytechnics, Atsugi, Kanagawa, 1583 Iiyama, Japan; Suganuma S.-Y., Dept. of Architectural Engineering, Faculty of Engineering, Tokyo Institute of Polytechnics, Atsugi, Kanagawa, 1583 Iiyama, Japan","This paper proposes an RDT ranked by peak amplitude for directly and effectively evaluating the amplitude dependences of dynamic phenomena. It first theoretically explains the principle of RDT based on a conditional expectation. Then, it shows that a modified conditional expectation enables the RDT to estimate amplitude dependences, and derives the RDT ranked by the peak amplitude. Analytical and numerical examples are examined for a simple SDOF model. The proposed technique is then applied to wind-induced response data of three towers and the results are compared with those of the traditional technique.","Air-traffic control tower; Damping ratio; Full-scale measurement; Natural frequency; Nonlinear structure; Random decrement technique; Wind-induced response","Buildings; Damping; Natural Frequency; Wind Effects; Buildings; Control towers; Degrees of freedom (mechanics); Dynamic response; Mathematical models; Natural frequencies; Random processes; Structural design; Wind effects; Amplitude dependent damping; Nonlinear structures; Random decrement signature; Damping","Jeary A.P., Damping in tall buildings - A mechanism and a predictor, Earthquake Eng. Struct. Dyn., 14, pp. 733-750, (1986); Jeary A.P., Establishing non-linear damping characteristics of structures from non-stationary response time-histories, Struct. Eng., 70, pp. 61-66, (1992); Tamura Y.; Shimada K.; Hibi K., Wind response of a tower (typhoon observation at Nagasaki Huis Ten Bosch Domtoren), J. Wind Eng. Ind. Aerodyn, 50, pp. 309-318, (1993); Tamura Y.; Yamada M.; Yokota H., Estimation of structural damping of buildings, ASCE Structural Congr. and IASS Int. Symp., 2, pp. 1012-1017, (1994); Tamura Y.; Kohsaka R.; Nakamura O.; Miyashita K.; Modi V.J., Wind-induced responses of an airport tower efficiency of tuned liquid damper, East European Conf. on Wind Engineering, 3, 1 PART, pp. 175-184, (1994); Vandiver J.K.; Dunwoody A.B.; Campbell R.B.; Cook M.F., A mathematical basis for the random decrement vibration signature analysis technique, J. Mech. Des., 104, pp. 307-313, (1982)","Elsevier","English","Article","Scopus"
"Rustighi E.; Brennan M.J.; Mace B.R.","Rustighi, E. (9638614600); Brennan, M.J. (7402656200); Mace, B.R. (7004487099)","9638614600; 7402656200; 7004487099","Real-time control of a shape memory alloy adaptive tuned vibration absorber","2005","Smart Materials and Structures","76","10.1088/0964-1726/14/6/011","https://www.scopus.com/pages/publications/28344447134?origin=resultslist","Institute of Sound and Vibration Research, University of Southampton, United Kingdom","Rustighi E., Institute of Sound and Vibration Research, University of Southampton, United Kingdom; Brennan M.J., Institute of Sound and Vibration Research, University of Southampton, United Kingdom; Mace B.R., Institute of Sound and Vibration Research, University of Southampton, United Kingdom","The tuned vibration absorber (TVA) is a well established vibration control device. An adaptive TVA (ATVA) is one whose properties can be continuously adapted to maintain optimal tuning. This paper concerns an ATVA with shape memory alloy (SMA) elements: heating or cooling the SMA changes its elastic modulus and hence the effective stiffness and tuned frequency of the ATVA. The emphasis of this paper is placed on control algorithms for real-time adaptation of the ATVA. An error signal is defined in terms of the phase between the velocities of the ATVA mass and the host structure. Various control algorithms are discussed, including proportional, proportional-plus-derivative (PD) and fuzzy control. Discrete and continuous-time implementations are considered, together with control parameter optimization. Numerical simulations and experimental results are presented and compared. The SMA ATVA is seen to be able to adaptively re-tune in the face of a changing disturbance frequency within a fixed range, although the adaptation time is limited primarily by the thermal time constant of the system. The PD controller gives close to the optimum performance while being very simple to implement. © 2005 IOP Publishing Ltd.","","Algorithms; Computer simulation; Elastic moduli; Fuzzy control; Optimal systems; Real time systems; Shape memory effect; Stiffness; Tuning; Vibration control; Optimal tuning; Real-time adaptation; Tuned frequency; Tuned vibration absorber (TVA); Microelectromechanical devices","Den Hartog J.P., Mechanical Vibrations, (1956); Long T.; Brennan M.J.; Elliott S.J., Design of smart machinery installations to reduce transmitted vibrations by adaptive modification of internal forces, Proc. Inst. Mech. Eng., 212, 3, pp. 215-228, (1998); Brennan M.J., Actuators for active vibration control-tunable resonant devices, Proc. 4th European Conf. on Smart Materials and Structures, (1998); Franchek M.A.; Ryan M.W.; Bernhard R.J., Adaptive passive vibration control, J. Sound Vib., 189, 5, pp. 565-585, (1996); Smith K.E., Smart tuned mass dampers, Active Materials and Adaptive Structures: Proc. ADPA/AIAA/ASME/SPIE Conf., (1991); Brennan M.J., Vibration control using a tunable vibration neutralizer, Proc. i Mech E C J. Mech. Eng. Sci., 211, 2, pp. 91-108, (1997); Hodgson D.E.; Wu M.H.; Biermann R.J., Metals Handbook, 2, (1990); Williams K.A.; Chiu G.T.; Bernhard R.J., Adaptive-passive absorber using shape-memory alloys, J. Sound Vib., 249, 5, pp. 835-848, (2002); Rustighi E.; Brennan M.J.; Mace B.R., A shape memory alloy adaptive tuned vibration absorber: Design and implementation, Smart Mater. Struct., 14, 1, pp. 19-28, (2005); Kidner M.R.F.; Brennan M.J., Varying the stiffness of a beam-like neutralizer under fuzzy logic control, Trans. ASME, J. Vib. Acoust., 124, 1, pp. 90-99, (2002); Buhr C.; Franchek M.A.; Bernhard R.J., Non-collocated adaptive-passive vibration control, J. Sound Vib., 206, 3, pp. 371-398, (1997); Williams K.A.; Chiu G.T.; Bernhard R.J., Stability analysis of a shape memory alloy adaptive tuned vibration absorber under pi control with anti-windup, ASME Int. Mechanical Engineering Cong. and Exposition, (2001); Williams K.A.; Chiu G.T.; Bernhard R.J., Feedback control of an active material adaptive-tuned vibration absorber using relative phase, Proc. SPIE, 4701, pp. 200-213, (2002); Srinivasan A.V.; McFarland D.M., Smart Structures, Analysis and Design, (2001); Liang C.; Rogers C.A., Design of shape memory alloy springs with applications in vibration control, J. Intell. Mater. Syst. Struct., 8, 4, pp. 314-322, (1997); Rustighi E.; Brennan M.J.; Mace B.R., Technical Memorandum 933, (2004)","","English","Article","Scopus"
"Warburton G.B.; Ayorinde E.O.","Warburton, G.B. (24585878100); Ayorinde, E.O. (6701654819)","24585878100; 6701654819","Optimum absorber parameters for simple systems","1980","Earthquake Engineering & Structural Dynamics","391","10.1002/eqe.4290080302","https://www.scopus.com/pages/publications/84985788199?origin=resultslist","Department of Mechanical Engineering, University of Nottingham, Nottingham, United Kingdom; Department of Mechanical Engineering, University of Benin, Benin City, Nigeria","Warburton G.B., Department of Mechanical Engineering, University of Nottingham, Nottingham, United Kingdom; Ayorinde E.O., Department of Mechanical Engineering, University of Benin, Benin City, Nigeria","In the classical problem a damped one degree‐of‐freedom absorber system is attached to a main system, which has one degree of freedom and is undamped. The optimum values of absorber stiffness and damping, which will minimize the resonant response of the main mass, are well known. In this paper the effect on these optimum conditions of light damping in the main system is studied. The authors show that optimum parameters for absorbers, which are attached to beams and plates, can be obtained simply and accurately from those for an equivalent one degree‐of‐freedom main system. This depends upon the concept of an effective mass for the elastic body and the representation of its response by the single relevant mode. It will be shown in a later paper that for more complex elastic bodies such as cylindrical shells, for which the natural frequencies are more closely spaced, these simple concepts do not predict accurately optimum absorber parameters. Copyright © 1980 John Wiley & Sons, Ltd","","","Brock J.E., A note on the damped vibration absorber, ASME J. Appl. Mech., 13, (1946); Ormondroyd J.; Den Hartog J.P., The theory of the dynamic vibration absorber, Trans. ASME, 49-50, (1928); Den Hartog J.P., Mechanical Vibrations, (1956); Randall S.E.; Halsted D.M.; Taylor D.L., (1978); Umbach R., Theorie der dynamischen Versteifung von Werkzeugmaschinen durch gedämpfte Hilfsmassen, Industrie‐Anzeiger, 84, pp. 1045-1054, (1962); Ioi T.; Ikeda K., On the dynamic damped absorber of the vibration system, Bull. JSME, 21, pp. 64-71, (1978); Youssef N.A.N.; Popplewell N., The maximax response of discrete multi degree of freedom systems, J. Sound and Vibration, 64, pp. 1-16, (1979); Bapat V.A.; Kumaraswamy H.V., Effect of primary system damping on the optimum design of an untuned viscous dynamic vibration absorber, J. Sound and Vibration, 63, pp. 469-474, (1979); Neubert V.H., Dynamic absorbers applied to a bar that has solid damping, The Journal of the Acoustical Society of America, 36, pp. 673-680, (1964); Snowdon J.C., Vibration and Shock in Damped Mechanical Systems, (1968); Snowdon J.C., Vibration of simply supported rectangular and square plates to which lumped masses and dynamic vibration absorbers are attached, J. Acoust. Soc. Am., 57, pp. 646-654, (1975); Snowdon J.C., Mechanical four‐pole parameters and their application, J. Sound and Vibration, 15, pp. 307-323, (1971); Warburton G.B., Reduction of harmonic response of cylindrical shells, ASME J. Engng for Industry, 97, pp. 1371-1377, (1975); Jacquot R.G., Optimal dynamic vibration absorbers for general beam systems, J. Sound and Vibration, 60, pp. 535-542, (1978); Ayorinde E.O.; Warburton G.B., Minimizing structural vibrations with absorbers, Earthquake Engineering & Structural Dynamics, 8, pp. 219-236, (1980); Warburton G.B., The Dynamical Behaviour of Structures, (1976); Warburton G.B., Vibration of rectangular plates, ARCHIVE: Proceedings of the Institution of Mechanical Engineers 1847-1982 (vols 1-196), 168, pp. 371-384, (1954); Warburton G.B., Response using the Rayleigh–Ritz method, Earthqu. Eng. Struct. Dyn., 7, pp. 327-334, (1979); Arnold R.N.; Warburton G.B., The flexural vibrations of thin cylinders, Proc. Institution of Mechanical Engineers (A), 167, pp. 62-80, (1953); Novozhilov V.V., Thin Shell Theory, (1964); Falcon K.C.; Stone B.J.; Simcock W.D.; Andrew C., Optimization of vibration absorbers: a graphical method for use on idealized systems with restricted damping, J. Mech. Engng. Sci., 9, pp. 374-381, (1967)","","English","Article","Scopus"
"Williams K.A.; Chiu G.T.-C.; Bernhard R.J.","Williams, Keith A. (35594496200); Chiu, George T.-C. (7004975176); Bernhard, Robert J. (7006195002)","35594496200; 7004975176; 7006195002","Nonlinear control of a shape memory alloy adaptive tuned vibration absorber","2005","Journal of Sound and Vibration","50","10.1016/j.jsv.2005.01.018","https://www.scopus.com/pages/publications/26444545017?origin=resultslist","Department of Mechanical Engineering, University of Alabama, 164 Hardaway Hall, Tuscaloosa, AL 35487-0276, P.O. Box 870276, United States; 1077 Herrick Laboratories, Purdue University, West Lafayette, IN 47907-1077, United States","Williams K.A., Department of Mechanical Engineering, University of Alabama, 164 Hardaway Hall, Tuscaloosa, AL 35487-0276, P.O. Box 870276, United States; Chiu G.T.-C., 1077 Herrick Laboratories, Purdue University, West Lafayette, IN 47907-1077, United States; Bernhard R.J., 1077 Herrick Laboratories, Purdue University, West Lafayette, IN 47907-1077, United States","The adaptive-passive approach to vibration control shows potential for achieving superior performance when compared to classical passive solutions. On-line adaptation of passive elements is central to the adaptive-passive approach and a great deal of research has focused on determining methods to realize the physical adaptation of the vibration control system. However, very little effort has been put into designing feedback laws to close the loop and control on-line adaptation to achieve desired performance. This paper discusses the design and analysis of a controller to tune an adaptive-passive vibration control system, in this case a shape memory alloy (SMA) adaptive-tuned vibration absorber (ATVA). Tuning of the SMA ATVA is achieved through appropriate heating and cooling of SMA beam elements. The SMA ATVA controller is designed using a model developed in a previous study. A Lyapunov analysis is presented to demonstrate stability of the system under proportional-integral (PI) control when saturation of the control effort is neglected. However, severe control saturations can occur in response to excitation profiles that call for rapid cooling of the SMA beam elements. Without active cooling, integrator windup results, particularly if high gains are used. To deal with the windup, a nonlinear PI controller with integrator reset was developed. A second Lyapunov analysis is used to demonstrate stability of the modified system. Experimental results are included that demonstrate the improved performance of the system with the nonlinear controller. © 2005 Elsevier Ltd. All rights reserved.","","Control equipment; Heating; Lyapunov methods; Nonlinear control systems; Three term control systems; Vibration control; Lyapunov analysis; Saturation control; SMA ATVA controllers; SMA beam elements; Shape memory effect","Sun J.Q.; Jolly M.R.; Norris M.A., Passive, adaptive, and active tuned vibration absorbers - A survey, Journal of Mechanical Design, 117, pp. 234-242, (1995); Williams K.A.; Chiu G.T.-C.; Bernhard R.J., Dynamic modelling of a shape memory alloy adaptive tuned vibration observer, Journal of Sound and Vibration, 280, 12, pp. 211-234, (2005); Seto K.; Tominari N., Effect of a variable stiffness-type dynamic damper on machine tools with long overhung ram, Bulletin of the JSME, 19, 137, pp. 1270-1277, (1976); Franchek M.A.; Ryan M.W.; Bernhard R.J., Adaptive passive vibration control, Journal of Sound and Vibration, 189, 5, pp. 565-585, (1995); Walsh P.L.; Lamancusa J.S., A variable stiffness vibration absorber for minimization of transient vibrations, Journal of Sound and Vibration, 158, 2, pp. 195-211, (1992); Hollkamp J.J.; Starchville T.F., A self-tuning piezoelectric vibration absorber, Journal of Intelligent Material Systems and Structures, 5, 4, pp. 559-566, (1994); Davis C.L.; Lesieutre G.A., An actively tuned solid-state vibration absorber using capacitive shunting of piezoelectric stiffness, Journal of Sound and Vibration, 232, 3, pp. 601-617, (2000); Flatau A.B.; Dapino M.J.; Calkins F.T., High bandwidth tenability in a smart vibration absorber, Proceedings of SPIE, 3327, pp. 463-473, (1998); Williams K.A.; Chiu G.T.-C.; Bernhard R.J., Passive-adaptive vibration absorbers using shape memory alloys, Proceedings of SPIE, 3668, pp. 630-641, (1999); Buhr C.; Franchek M.A.; Bernhard R.J., Non-collocated adaptive-passive vibration control, Journal of Sound and Vibration, 206, 3, pp. 371-398, (1997)","Academic Press","English","Article","Scopus"
"Jeary A.P.","Jeary, A.P. (7006429170)","7006429170","Damping in tall buildings—a mechanism and a predictor","1986","Earthquake Engineering & Structural Dynamics","238","10.1002/eqe.4290140505","https://www.scopus.com/pages/publications/84985748314?origin=resultslist","City Polytechnic of Hong Kong, Argyle Centre, Kowloon, Tower II, 700 Nathan Road, Mongkok, Hong Kong","Jeary A.P., City Polytechnic of Hong Kong, Argyle Centre, Kowloon, Tower II, 700 Nathan Road, Mongkok, Hong Kong","Only when the data base is of sufficient quality can a theoretical model of any process be justified. Such a data base has recently been assembled in the field of damping in tall buildings. It is now possible to specify a damping value appropriate to a particular building vibrating at a specified amplitude which is well correlated with values which are measured in practice. The mechanism on which this predictor is based suggests that the predictor will be applicable to other types of structure as well. As yet the data base for these other structures does not exist, but some circumstantial evidence is encouraging. Copyright © 1986 John Wiley & Sons, Ltd","","","Ellis B.R.; Jeary A.P., (1980); Jeary A.P.; Ellis B.R., (1981); Yakoo Y.; Akiyama H., (1972); Hudson D.E., Resonance testing of full‐scale structures, J. eng. mech. div. ASCE, 90, 3 EM, pp. 1-19, (1964); (1983); Jeary A.P., (1981); Jeary A.P.; Winney P.E., Determination of structural damping of a large multi‐flue chimney from the response to wind excitation, Proc. inst. civil eng., 53, pp. 569-577, (1972); Cole H.A., (1968); Jacobsen L.S., pp. 169-181, (1930); Soroka W.W., Note on the relations between viscous and structural damping coefficients, J. aeronaut. sci., 16, pp. 409-410, (1949); Hudson D.E., pp. 185-201, (1965); Jacobsen L.S., pp. 1029-1044, (1965); Neilsen N.N., Steady state versus run‐down tests of structures, J. struct. div. ASCE, 90, 6 ST, pp. 51-64, (1964); Hart G.C.; Lew M.; Di Julio R., (1973); Petrovski J.; Jurukovski D.; Paskalov T., (1973); Hart G.C.; Vasudevian R., Earthquake design of buildings: damping, J. struct. div. ASCE, 101, pp. 11-30, (1975); Naito T.; Nasu N.; Takeushi M.; Kubota G.; Tanaka Y.; Hara M., (1956); Nakagawa K., (1961); Kawasumi H.; Kanai K., (1956); Kobayashi H.; Sugiyama N., (1977); Wyatt T.A., (1977); Jordan R.W., Tensile stress effects on damping, Concrete, 11, 3, pp. 31-33, (1977); Griffith A.A., Theory of rupture of brittle materials, Trans. roy. soc Ser A., 21, pp. 163-198, (1921); Timoshenko S.P.; Goodier J.N., Theory of Elasticity, (1970); Tilley G.P.; Eyre R., (1977); Moore D.B., (1983); Ellis B.R., An assessment of the accuracy of predicting the fundamental natural frequencies of buildings and the implications concerning dynamic analysis of structures, Proc. inst. civil eng. Part 2, 69, pp. 763-776, (1980); Ellis B.R.; Jeary A.P.; Severn R.T., (1985); Burrough H.L.; Kinloch H.; Winney P.E., Vibrational studies on full‐scale structures, Dynamic Waves in Civil Engineering, (1971); Jennings P.C.; Mattiesen R.B.; Hoerner J.B., Forced vibration of a tall steel‐frame building, Earthquake Engineering & Structural Dynamics, 1, pp. 107-132, (1972); Bouwkamp J.G.; Stephen R.M., (1973); Reay A.M.; Shepherd B., Dynamic characteristics of three adjacent reinforced concrete buildings, Proc. inst. civil eng., 50, pp. 25-47, (1971); Neilsen N.N., Vibration tests of a nine‐storey steel frame building, J. eng. mech. div. ASCE, 92, 1 EM, pp. 81-110, (1966); Foutch D.A., The vibrational characteristics of a twelve‐storey steel frame building, Earthquake eng. struct. dyn., 6, pp. 265-294, (1978); Stephen R.M.; Hollings J.P.; Bouwkamp J.G.; Jurukowski D., (1975)","","English","Article","Scopus"
"Moroni M.O.; Saldivia R.; Sarrazin M.; Sepúlveda A.","Moroni, María Ofelia (7101979709); Saldivia, Rodrigo (6504476504); Sarrazin, Mauricio (7004153921); Sepúlveda, Aquiles (35554112100)","7101979709; 6504476504; 7004153921; 35554112100","Damping characteristics of a CuZnAlNi shape memory alloy","2002","Materials Science and Engineering: A","21","10.1016/S0921-5093(01)01944-X","https://www.scopus.com/pages/publications/0037174229?origin=resultslist","Department of Civil Engineering, Facultad De Ciencias Físicas Y Matémáticas, Universidad De Chile, Santiago, Casilla 228/3, Chile; Department of Mechanical Engineering, Facultad De Ciencias-Físicas Y Matemáticas, Universidad De Chile, Santiago, Casilla 2777, Chile","Moroni M.O., Department of Civil Engineering, Facultad De Ciencias Físicas Y Matémáticas, Universidad De Chile, Santiago, Casilla 228/3, Chile; Saldivia R., Department of Civil Engineering, Facultad De Ciencias Físicas Y Matémáticas, Universidad De Chile, Santiago, Casilla 228/3, Chile; Sarrazin M., Department of Civil Engineering, Facultad De Ciencias Físicas Y Matémáticas, Universidad De Chile, Santiago, Casilla 228/3, Chile; Sepúlveda A., Department of Mechanical Engineering, Facultad De Ciencias-Físicas Y Matemáticas, Universidad De Chile, Santiago, Casilla 2777, Chile","In this paper the mechanical behavior of copper-based SMA bars and their potential use for dissipating seismic energy is examined. In particular, results obtained from cyclic tests under tension-compression loading of martensitic CuZnAlNi shape memory alloy bars, with two different processing histories (hot rolled or extrusion), are reported as a function of strain amplitude, grain size and frequency. The stress-strain loops were asymmetric with respect to the central point and rather stable, especially for strains up to 2%. The effective module of elasticity diminishes significantly with strain. From hysteretic cycles, an equivalent damping of 12% was obtained for the larger strains imposed. The maximum tensile strain attained before fracture was 3.5%. Frequency, in the range of interest for seismic applications, had only a small influence on the damping values. For the conditions studied in this research, the bars produced from both processing histories presented similar mechanical properties. Fracture, when it occurred, was due to tensile action and it was rather brittle and intergranular. © 2002 Elsevier Science B.V. All rights reserved.","CuZnAlNi alloy; Damping capacity; Shape memory alloys","copper alloy; Damping; Elasticity; Energy dissipation; Fracture; Hysteresis; Seismology; Shape memory effect; Strain measurement; Stress analysis; Tensile testing; Tensile strain; Copper alloys","Naeim F.; Kelly J., Design of Seismic Isolated Structures: From Theory to Practice, (1999); Soong T.; Dargush G., Passive Energy Dissipation Systems in Structural Engineering, (1997); Saadat S.; Salichs J.; Duval L.; Noori M.; Hou Z.; Bar-on I.; Davoodi H., Utilization of Shape Memory Alloys (SMAs) for Structural Vibration Control (SVC), (1999); Liu Y.; Van Humbeeck J., Damping Capacity of Shape Memory Alloys, pp. 1159-1180, (1999); Castellano M.G.; Indirli M.; Martelli A.; Azevedo J.; Sincraian G.; Tirelli D.; Renda V.; Croci G.; Biritognolo M.; Bonci A.; Viskovic A., Seismic protection of cultural heritage using shape memory alloy devices - An EC funded project (ISTECH), Proceedings of the Post-Smirt Conference Seminar on Seismic Isolation, Passive Energy Dissipation and Active Control of Vibrations of Structures, pp. 417-443, (1999); Witting P.R.; Cozzarelli F.A., Shape Memory Structural Dampers: Materials Properties, Design and Seismic Testing, (1992); Gillet Y.; Patoor E.; Berveiller M., Beam theory applied to shape memory alloys, SMST-94, Proceedings of the First International Conference on Shape Memory and Superelastic Technologies, pp. 169-174, (1994); Tadaki T., Shape Memory Materials, pp. 97-116, (1998); Van Humbeeck J.; Delaey L., The high damping capacity of martensitic copper-zinc-aluminum alloys, Proceedings of the International Symposium held in Conjunction with ASM's Materials Week and TMS/AIME Fall Meeting, pp. 59-65, (1985)","Elsevier BV","English","Article","Scopus"
"Zuo X.-B.; Chang W.; Li A.-Q.; Chen Q.-F.","Zuo, Xiao-Bao (7103215871); Chang, Wei (55231659800); Li, Ai-Qun (7403291516); Chen, Quing-Fu (57214404633)","7103215871; 55231659800; 7403291516; 57214404633","Design and experimental investigation of a superelastic SMA damper","2006","Materials Science and Engineering: A","25","10.1016/j.msea.2006.02.147","https://www.scopus.com/pages/publications/33750456987?origin=resultslist","School of Science, Nanjing University of Science and Technology, Nanjing, Jiangsu Province 210094, China; Liaoning Institute of Technology, Jinzhou, Liaoning Province 121001, China; College of Civil Engineering, Southeast University, Nanjing, Jiangsu Province 210096, China","Zuo X.-B., School of Science, Nanjing University of Science and Technology, Nanjing, Jiangsu Province 210094, China, College of Civil Engineering, Southeast University, Nanjing, Jiangsu Province 210096, China; Chang W., Liaoning Institute of Technology, Jinzhou, Liaoning Province 121001, China; Li A.-Q., College of Civil Engineering, Southeast University, Nanjing, Jiangsu Province 210096, China; Chen Q.-F., Liaoning Institute of Technology, Jinzhou, Liaoning Province 121001, China","Based on shape memory alloy (SMA) superelastic properties, a new SMA damper is designed and manufactured. Experiments were taken to investigate the influence of frequency and displacement amplitude on the damper's mechanical behavior. The results show that, in the range of experimental frequencies, the frequencies have slight effects on SMA damper's mechanical parameters such as the stiffness and dissipated energy; displacement amplitude is the major factor that affects SMA damper's mechanical behavior, that is, under small displacement, the damper's stiffness does not change, and dissipated energy increases linearly with displacement. On the other hand, under large displacement, its secant stiffness decreases; however, its dissipated energy increases greatly. It can be concluded that the SMA damper is a displacement-correlated and variable-stiffness damper. © 2006 Elsevier B.V. All rights reserved.","Damper; Mechanical behavior; Shape memory alloy; Superelasticity","Damping; Elasticity; Energy dissipation; Shape memory effect; Stiffness; Damping; Elasticity; Energy dissipation; Stiffness; Damper; Displacement amplitude; Superelasticity; Shape memory effect","Muck Z.F.; Janocha H., Z. Metallkd., 87, 5, pp. 357-364, (1996); Yang D.Z., Smart Material and Smart System, (2000); Zhao L.C.; Cai W.; Zheng Y.F., Shape Memory Effect and Superelasticity in Alloys, (2002); Mauro D.; Donatello C.; Roberto M., Earthq. Eng. Struct. Dyn., 29, pp. 945-968, (2000); Graesser E.J.; Cozzarelli F.A., J. Eng. Mech., 117, pp. 2590-2608, (1991); Han Y.L.; Li Q.S.; Li A.-Q., Earthq. Eng. Struct. Dyn., 32, pp. 483-494, (2003); Higashino M.; Aizawa A.; Clark P.W., in: Proceedings of the Second International Workshop on Structural Control, pp. 221-229, (1996); Robert C.K., SPIE, 2445, pp. 225-240, (1995)","Elsevier BV","English","Article","Scopus"
