"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","References","Publisher","Language of Original Document","Document Type","Source"
"Fei H.; Long H.; Zichen D.; Lin C.","Fei, Han (56985138200); Long, Han (58192031700); Zichen, Deng (6602789820); Lin, Chen (58192496300)","56985138200; 58192031700; 6602789820; 58192496300","An analytical method for nonlinear vibration analysis of submerged tensioned anchors","2023","Nonlinear Dynamics","6","10.1007/s11071-023-08466-y","https://www.scopus.com/pages/publications/85153204402?origin=resultslist","School of Mechanics, Civil Engineering and Architecture, Northwestern Polytechnical University, Xi’an, 710129, China; Scholl of Civil Engineering, Tongji University, Shanghai, 200093, China","Fei H., School of Mechanics, Civil Engineering and Architecture, Northwestern Polytechnical University, Xi’an, 710129, China; Long H., School of Mechanics, Civil Engineering and Architecture, Northwestern Polytechnical University, Xi’an, 710129, China; Zichen D., School of Mechanics, Civil Engineering and Architecture, Northwestern Polytechnical University, Xi’an, 710129, China; Lin C., Scholl of Civil Engineering, Tongji University, Shanghai, 200093, China","This paper systematically studies the nonlinear dynamic response and stability properties of the submerged tensioned anchor cable (STAC) considering the coupling effect of the parametric vibration and vortex-induced vibration. A refined and universal modeling approach for the STAC is suggested to describe the structural mechanical behavior more exactly. To ensure the calculation accuracy, we propose an improved Galerkin’s method to discretize the nonlinear motion equation of the STAC. With a self-consistent approach, we demonstrate that only the first three modes used to calculate the response will bring a lot of errors. Then, this paper answers the question of at least how many modal information should be used for dynamic analysis when employing the Galerkin’s discretization method. By performing a standard analytical framework for stability analysis of the STAC, the internal mechanism of the steady-state solution transition from unstable to stable is investigated. All the theoretical results have been well validated by numerical simulations. Results show that multi-valued area as well as the stable and unstable limit circles are observed under certain parameter combinations, no dangerous bifurcation phenomenon or chaos are observed. © 2023, The Author(s), under exclusive licence to Springer Nature B.V.","Anchor cable; Nonlinear dynamics; Parametric vibration; Stability analysis; Vortex-induced vibration","Discrete event simulation; Equations of motion; Nonlinear analysis; Nonlinear equations; Stability; Vibration analysis; Vortex flow; Analytical method; Coupling effect; Nonlinear dynamic response; Nonlinear dynamic stability; Nonlinear vibration analysis; Parametric vibrations; Response properties; Stability analyze; Stability properties; Vortex induced vibration; Galerkin methods","Patel M.H.; Seyed F.B., Review of flexible riser modelling and analysis techniques, Eng. Struct., 17, 4, pp. 293-304, (1995); Bachynski E.E.; Moan T., Design considerations for tension leg platform wind turbines, Mar. Struct., 29, 1, pp. 89-114, (2012); Xiang Y., Dynamic response analysis for submerged floating tunnel with anchor-cables subjected to sudden cable breakage, Mar. Struct., 59, pp. 179-191, (2018); Cantero D.; Ronnquist A.; Naess A., Tension during parametric excitation in submerged vertical taut tethers, Appl. Ocean Res., 65, pp. 279-289, (2017); Lin H.; Xiang Y.; Yang Y., Vehicle-tunnel coupled vibration analysis of submerged floating tunnel due to tether parametric excitation, Mar. Struct., 67, (2019); El Ouni M.H.; Ben Kahla N.; Preumont A., Numerical and experimental dynamic analysis and control of a cable stayed bridge under parametric excitation, Eng Struct, 2012, 45, pp. 244-256, (2012); Yuan Y.; Xue H.; Tang W., A numerical investigation of Vortex-Induced Vibration response characteristics for long flexible cylinders with time-varying axial tension, J. Fluids Struct., 77, pp. 36-57, (2018); Chen L.; Basu B.; Nielsen S.R.K., Nonlinear periodic response analysis of mooring cables using harmonic balance method, J. Sound Vib., 438, pp. 402-418, (2019); Sato M.; Kanie S.; Mikami T., Mathematical analogy of a beam on elastic supports as a beam on elastic foundation, Appl. Math. Model., 32, 5, pp. 688-699, (2008); Lu W., On the slack phenomena and snap force in tethers of submerged floating tunnels under wave conditions, Mar. Struct., 24, 4, pp. 358-376, (2011); Hall M.; Goupee A., Validation of a lumped-mass mooring line model with DeepCwind semisubmersible model test data, Ocean Eng., 104, pp. 590-603, (2015); Azcona J., Experimental validation of a dynamic mooring lines code with tension and motion measurements of a submerged chain, Ocean Eng., 129, pp. 415-427, (2017); Kreuzer E.; Wilke U., Dynamics of mooring systems in ocean engineering, Arch. Appl. Mech., 73, 3-4, pp. 270-281, (2003); Yiqiang X.; Chunfeng C., Vortex-induced dynamic response analysis for the submerged floating tunnel system under the effect of currents, J. Waterw. Port Coast. Ocean Eng., 139, 3, pp. 183-189, (2012); Buckham B.; Driscoll F.R.; Nahon M., Development of a finite element cable model for use in low-tension dynamics simulation, J. Appl. Mech., 71, 4, pp. 476-485, (2004); Cifuentes C., Numerical simulation of the coupled dynamic response of a submerged floating tunnel with mooring lines in regular waves, Ocean Syst Eng, 5, 2, pp. 109-123, (2015); Wang K.; Er G.-K.; Iu V.P., Nonlinear dynamical analysis of moored floating structures, Int. J. Non-Linear Mech., 98, pp. 189-197, (2018); Kim B.W., Comparison of linear spring and nonlinear FEM methods in dynamic coupled analysis of floating structure and mooring system, J. Fluids Struct., 42, pp. 205-227, (2013); Kim B.W., Finite Element Nonlinear Analysis for Catenary Structure Considering Elastic Deformation CMES, Comput. Model. in Eng. Sci., 63, 1, pp. 29-45, (2010); Huang S., Dynamic analysis of three-dimensional marine cables, Ocean Eng., 21, 6, pp. 587-605, (1994); Zhu X.; Yoo W.-S., Numerical modeling of a spar platform tethered by a mooring cable, Chinese J. Mech. Eng., 28, 4, pp. 785-792, (2015); Zhu X.; Yoo W.S., Dynamic analysis of a floating spherical buoy fastened by mooring cables, Ocean Eng., 121, pp. 462-471, (2016); Franzini G.R.; Mazzilli C.E.N., Non-linear reduced-order model for parametric excitation analysis of an immersed vertical slender rod, Int. J. Non-Linear Mech., 80, pp. 29-39, (2016); Lei S., Frequency domain response of a parametrically excited riser under random wave forces, J. Sound Vib., 333, 2, pp. 485-498, (2014); Wu X.; Ge F.; Hong Y., A review of recent studies on vortex-induced vibrations of long slender cylinders, J. Fluids Struct., 28, pp. 292-308, (2012); Nakajima T.; Motora S.; Fujino M., On the dynamic responses of the moored object and the mooring lines in regular waves, J. Soc. Naval Architects of Japan, 1981, 150, pp. 266-277, (1981); Chen L.; Basu B.; Nielsen S.R., A coupled finite difference mooring dynamics model for floating offshore wind turbine analysis, Ocean Eng., 162, pp. 304-315, (2018); Davidson J.; Ringwood J.V., Mathematical modelling of mooring systems for wave Energy converters—a review, Energies, 10, 5, (2017); Gobat J.I.; Grosenbaugh M.A., A simple model for heave-induced dynamic tension in catenary moorings, Appl. Ocean Res., 23, 3, pp. 159-174, (2001); Low Y.M.; Cheung S.H., On the long-term fatigue assessment of mooring and riser systems, Ocean Eng., 53, pp. 60-71, (2012); Fei H., Experimental and theoretical study on cable-supporting system, Mech. Syst. Signal Process., 140, (2020); Irvine H.M., Free Vibrations of Inclined Cables, J. Struct. Div., 104, 2, pp. 343-347, (1978); Seo S.-I., Simplified analysis for estimation of the behavior of a submerged floating tunnel in waves and experimental verification, Mar. Struct., 44, pp. 142-158, (2015); Dan D., Unified modal analysis of complex cable systems via extended dynamic stiffness method and enhanced computation, Struct. Control. Health Monit., 26, 10, (2019); Fei H.; Danhui D., Free vibration of the complex cable system − An exact method using symbolic computation, Mech. Syst. Signal Process., 139, (2020); Mechanics of Wave Forces on Offshore Structures, pp. 473-563, (1981); Wilson J.F., Dynamics of offshore structures, (2003); Gopalkrishnaninstitution R.W., Vortex-induced forces on oscillating bluff cylinders, Ph.D. Thesis, MIT, Cambridge, (1993); Kaneko S.; Nakamura T.; Inada F., Flow-induced vibrations: classifications and lessons from practical experiences, (2013); Casalotti A.; El-Borgi S.; Lacarbonara W., Metamaterial beam with embedded nonlinear vibration absorbers, Int. J. Non-Linear Mech., 98, pp. 32-42, (2018); Kong F.; Li S.; Zhou W., Wavelet-Galerkin approach for power spectrum determination of nonlinear oscillators, Mech. Syst. Signal Process., 48, 1, pp. 300-324, (2014); Spanos P.D.; Di Paola M.; Failla G., A Galerkin Approach for Power Spectrum Determination of Nonlinear Oscillators, Meccanica, 37, 1, pp. 51-65, (2002); Williams F.W.; Wittrick W.H., An automatic computational procedure for calculating natural frequencies of skeletal structures, Int. J. Mech. Sci., 12, 9, pp. 781-791, (1970); Han F.; Dan D.; Cheng W., Extension of dynamic stiffness method to complicated damped structures, Comput. Struct., 208, pp. 143-150, (2018); Han F., An improved Wittrick-Williams algorithm for beam-type structures, Compos. Struct., 204, pp. 560-566, (2018); Danhui D.; Bin X.; Hongwei H.; Xing-fei Y., Research on the characteristics of transverse dynamic stiffness of an inclined shallow cable[J], J. Vib. Cont., 22, 3, pp. 1609-1610, (2016); CABLE Structures, pp. 43-84, (1988); Srinil N.; Zanganeh H.; Day A., Two-degree-of-freedom VIV of circular cylinder with variable natural frequency ratio: Experimental and numerical investigations[J], Ocean Eng., 73, pp. 179-194, (2013); De Langre E., Frequency lock-in is caused by coupled-mode flutter, J. Fluids Struct., 22, 6, pp. 783-791, (2006)","Springer Science and Business Media B.V.","English","Article","Scopus"
"Fraldi M.; Perrella G.; Ciervo M.; Bosia F.; Pugno N.M.","Fraldi, M. (6508180633); Perrella, G. (56089414100); Ciervo, M. (57194599178); Bosia, F. (24491750200); Pugno, N.M. (6701528077)","6508180633; 56089414100; 57194599178; 24491750200; 6701528077","A hybrid deterministic-probabilistic approach to model the mechanical response of helically arranged hierarchical strands","2017","Journal of the Mechanics and Physics of Solids","18","10.1016/j.jmps.2017.05.013","https://www.scopus.com/pages/publications/85021162435?origin=resultslist","Department of Structures for Engineering and Architecture, University of Napoli Federico II, Italy; Interdisciplinary Research Center for Biomaterials, University of Napoli Federico II, Italy; Institute of Applied Sciences and Intelligent Systems, National Research Council, Italy; Department of Physics and Nanostructured Interfaces and Surfaces Centre, University of Turin, Italy; Department of Civil, Environmental and Mechanical Engineering, University of Trento, Italy; School of Engineering and Materials Science, Queen Mary University, London, United Kingdom; Ket Lab, Edoardo Amaldi Foundation, Italian Space Agency, Via del Politecnico snc, Rome, 00133, Italy","Fraldi M., Department of Structures for Engineering and Architecture, University of Napoli Federico II, Italy, Interdisciplinary Research Center for Biomaterials, University of Napoli Federico II, Italy, Institute of Applied Sciences and Intelligent Systems, National Research Council, Italy; Perrella G., Department of Structures for Engineering and Architecture, University of Napoli Federico II, Italy; Ciervo M., Department of Physics and Nanostructured Interfaces and Surfaces Centre, University of Turin, Italy; Bosia F., Department of Physics and Nanostructured Interfaces and Surfaces Centre, University of Turin, Italy; Pugno N.M., Department of Civil, Environmental and Mechanical Engineering, University of Trento, Italy, School of Engineering and Materials Science, Queen Mary University, London, United Kingdom, Ket Lab, Edoardo Amaldi Foundation, Italian Space Agency, Via del Politecnico snc, Rome, 00133, Italy","Very recently, a Weibull-based probabilistic strategy has been successfully applied to bundles of wires to determine their overall stress-strain behaviour, also capturing previously unpredicted nonlinear and post-elastic features of hierarchical strands. This approach is based on the so-called “Equal Load Sharing (ELS)” hypothesis by virtue of which, when a wire breaks, the load acting on the strand is homogeneously redistributed among the surviving wires. Despite the overall effectiveness of the method, some discrepancies between theoretical predictions and in silico Finite Element-based simulations or experimental findings might arise when more complex structures are analysed, e.g. helically arranged bundles. To overcome these limitations, an enhanced hybrid approach is proposed in which the probability of rupture is combined with a deterministic mechanical model of a strand constituted by helically-arranged and hierarchically-organized wires. The analytical model is validated comparing its predictions with both Finite Element simulations and experimental tests. The results show that generalized stress-strain responses - incorporating tension/torsion coupling - are naturally found and, once one or more elements break, the competition between geometry and mechanics of the strand microstructure, i.e. the different cross sections and helical angles of the wires in the different hierarchical levels of the strand, determines the no longer homogeneous stress redistribution among the surviving wires whose fate is hence governed by a “Hierarchical Load Sharing” criterion. © 2017 Elsevier Ltd","","Stresses; Wire; Finite element simulations; Hybrid deterministic; Mechanical response; Overall effectiveness; Probabilistic approaches; Probabilistic strategy; Stress redistribution; Stress strain behaviours; Finite element method","Bosia F.; Abdalrahman T.; Pugno N.M., Investigating the role of hierarchy on the strength of composite materials: evidence of a crucial synergy between hierarchy and material mixing, Nanoscale, 4, pp. 1200-1207, (2012); Bosia F.; Lepore E.; Alvarez N.T.; Miller P.; Shanov V.; Pugno N.M., Knotted synthetic polymer or carbon nanotube microfibres with enhanced toughness, up to 1400J/g, Carbon, 102, pp. 116-125, (2016); Costello G.A.; Philips J.W., Effective modulus of twisted wire cables, ASCE, J. Eng. Mech. Div., 102, pp. 171-181, (1976); Costello G., Mechanical models of helical strands, Appl. Mech. Rev., 50, pp. 1-14, (1990); Daniels H.E., The statistical theory of the strength of bundles of threads, Proc. R. Soc. London, Ser. A, 183, (1945); Fraldi M.; Cowin S.C., Chirality in the torsion of cylinders with trigonal symmetry, J. Elast., 69, pp. 121-148, (2002); Fraldi M.; Carannante F.; Nunziante L., Analytical solutions for n-phase functionally graded material cylinders under de saint venant load conditions: Homogenization and effects of poisson ratios on the overall stiffness, Composites: Part. B, 45, pp. 1310-1324, (2013); Ghoreishi S.R.; Messager T.; Catraud P.; Davies P., Validity and limitations of linear analytical models for steel wire strands under axial loading, using 3D FE model, Int. J. Mech. Sci., 49, pp. 1251-1261, (2007); Hemmer P.C.; Hansen A., The distribution of simultaneous fiber failures in fiber bundles, ASME J. Appl. Mech., 59, pp. 909-914, (1992); Love A.E.H., A Treatise on the Mathematical Theory of Elasticity, (1944); Meyers M.A.; Chen P.; Yu-Min Lin A.; Seki Y., Biological materials: structure and mechanical properties, Prog. Mater. Sci., 53, 1, pp. 1-206, (2008); Nawrocki A.; Labrosse M., A finite element model for simple straight wire rope strand, Comput. Struct., 77, pp. 345-369, (2000); Newman W.I.; Phoenix S.L., Time-dependent fiber bundles with local load sharing, Phys. Rev. E, 63, (2001); Pan N., J. Mater. Sci., 28, (1993); Okabe T.; Takeda N., Size effect on tensile strength of unidirectional CFRP composites— experiment and simulation, Composites Sci. Technol., 62, 15, pp. 2053-2064, (2002); Pimenta S.; Pinho S.T., Hierarchical scaling law for the strength of composite fibre bundles, J. Mech. Phys. Solids, 61, 6, pp. 1337-1356, (2013); Pugno M.N.; Bosia F.; Carpinteri A., Multiscale stochastic simulations for tensile testing of nanotube‐based macroscopic cables, Small, 4, 8, pp. 1044-1052, (2008); Pugno M.N.; Bosia F.; Abdalrahman T., Hierarchical fiber bundle model to investigate the complex architectures of biological materials, Phys. Rev. E, 85, (2012); Pugno M.N., The “Egg of Columbus” for making the world's toughest fibres, Plose One, 9, 4, (2014); Pradhan S.; Hansen A.; Chakrabarti B.K., Failure processes in elastic fiber bundles, Rev. Mod. Phys., 82, (2010); Ramsey H., A theory of thin rods with application to helical constituent wires in cables, Int. J. Mech. Sci., 30, pp. 559-570, (1988); Ritchie R.O., The conflicts between strength and toughness, Nature Mater., 10, pp. 817-822, (2011); Sornette D., Elastic and failure of a set of elements loaded in parallel, J. Phys. A, 22, pp. L243-L250, (1989); Sornette D., Mean-field solution of a block-spring model of earthquakes, J. Phys. I, 2, pp. 2089-2096, (1992); Swolfs Y.; Gorbatikh L.; Romanov V.; Orlova S.; Lomov S.V.; Verpoest I., Stress concentrations in an impregnated fibre bundle with random fibre packing, Composites Sci. Technol., 74, 24, pp. 113-120, (2013); Utting W.; Jones N., Response of wire rope strands to axial tensile loads. Part I: experimental results and theoretical predictions, Int. J. Mech. Sci., 29, 9, pp. 605-661, (1987); Weibull W., A statistical distribution function of wide applicability, ASME J. Appl. Mech., 18, pp. 293-297, (1951); Zhou S.J.; Curtin W.A., Failure of fiber composites: a lattice green function model, Acta Metallurgica et Materialia, 43, 8, pp. 3093-3104, (1995)","Elsevier Ltd","English","Article","Scopus"
"Foti F.; Martinelli L.","Foti, Francesco (55538553700); Martinelli, Luca (35872424200)","55538553700; 35872424200","An enhanced unified model for the self-damping of stranded cables under aeolian vibrations","2018","Journal of Wind Engineering and Industrial Aerodynamics","21","10.1016/j.jweia.2018.09.005","https://www.scopus.com/pages/publications/85053807338?origin=resultslist","Politecnico di Milano, Departement of Civil and Environmental Engineering, P.zza L. da Vinci 32, Milano, 20133, Italy","Foti F., Politecnico di Milano, Departement of Civil and Environmental Engineering, P.zza L. da Vinci 32, Milano, 20133, Italy; Martinelli L., Politecnico di Milano, Departement of Civil and Environmental Engineering, P.zza L. da Vinci 32, Milano, 20133, Italy","A new formulation for cable self-damping, based on a mechanical model for the hysteretic bending of metallic strands, is derived by extending a previous model by the authors. It accounts for the possible occurrence of micro-slip phenomena at the wire contact surfaces and distinguishes between the different dissipation mechanisms that can take place before and after the activation of the gross-sliding between the wires. The dissipated energy per unit of length is shown to depend on the cube of the bending curvature in the no-sliding regime, and on the square of the curvature when gross-sliding takes place. A specific value of the bending curvature is proposed to switch between the two dissipation mechanisms. The resulting unified dissipation model can be used to compute the dissipated power in the mono-modal steady-state vibrations characteristic of the Energy Balance Principle. The proposed model allows to recover, as limit cases, the exponents controlling the dissipated power evaluated with different theoretical models under both assumptions of micro-slip and gross-sliding. Moreover, it gives very good predictions of the experimentally measured vibration amplitude on a field-line. The results obtained make mechanical models for the prediction of cable self-damping viable tools that can be adopted in the practice. © 2018 Elsevier Ltd","Aeolian vibrations; Cable dynamics; Energy balance principle; Overhead electrical lines; Self-damping","Damping; Energy balance; Energy dissipation; Vibrations (mechanical); Aeolian vibration; Dissipation mechanism; Dissipation models; Energy balance principle; Overhead electrical lines; Self-damping; Steady state vibrations; Vibration amplitude; Cables","Argatov I.I., Asymptotic modeling of reciprocating sliding wear with application to local interwire contact, Wear, 271, pp. 1147-1155, (2011); ASTM - American Society for Testing Materials, ASTM Standards on Metallic Electrical Conductors, (1985); Azevedo C.R.F.; Henriques A.M.D.; Pulino Filho A.R.; Ferreira J.L.A.; Araujo J.A., Fretting fatigue in overhead conductors: rig design and failure analysis of a Grosbeak aluminium cable steel reinforced conductor, Eng. Fail. Anal., 16, pp. 136-151, (2009); Brika D.; Laneville A., Vortex-induced vibrations of a long flexible circular cylinder, J. Fluid Mech., 250, pp. 481-508, (1993); Brika D.; Laneville A., A laboratory investigation of the aeolian power imparted to a conductor using a flexible circular cylinder, IEEE Trans. Power Deliv., 11, pp. 1145-1152, (1996); Cardou A.; Jolicoeur C., Mechanical models of helical strands, Appl. Mech. Rev. ASME, 50, pp. 1-14, (1997); Cardou A., Taut Helical Strand Bending Stiffness, (2006); CEA, Modelling of Single Conductor-damper System Response-volume 1: Theoretical and Validation Manual, (1996); Cigada A.; Diana G.; Falco M.; Fossati F.; Manenti A., Vortex shedding and wake-induced vibrations in single and bundle cables, J. Wind Eng. Ind. Aerod., 72, pp. 253-263, (1997); CIGRE SC22; IEEE PEST & D Committee, Guide on conductor self damping measurement, Electra, 62, pp. 79-90, (1979); CIGRE, State of the Art of Conductor Galloping, (2007); CIGRE, Modelling of Vibrations of Overhead Line Conductors, CIGRE Green Books, (2018); Claren R.; Diana G., Mathematical analysis of transmission line vibrations, IEEE Trans. Power Apparatus Syst., 88, pp. 1741-1771, (1969); Deresiewicz H., Oblique contact of nonspherical elastic bodies, J. Appl. Mech., 24, pp. 623-624, (1957); Diana G.; Cheli F.; Fossati F.; Manenti A., Aeolian vibrations of overhead transmission lines: computation in turbulence conditions, J. Wind Eng. Ind. Aerod., 46-47, pp. 639-648, (1993); Diana G., Modelling of aeolian vibration of single conductors: assessment of the technology, Electra, 181, pp. 52-69, (1998); Diana G.; Falco M.; Cigada A.; Manenti A., On the measurement of over head transmission line conductor self-damping, IEEE Trans. Power Deliv., 15, pp. 285-292, (2000); EPRI - Electric Research Power Institute, Transmission Line Reference Book: Wind-induced Conductor Motion, (2006); Ervik M., Report on Aeolian Vibrations. Electra, 124, pp. 40-77, (1986); Ernst H., Beitrag zur Beurteilung der behördlichen Vorschriften für die Seile von Personenschwebebahnen, (1933); Foti F.; de Luca di Roseto A., Analytical and Finite Element modelling of the elastic-plastic behaviour of metallic strands under axial-torsional loads, Int. J. Mech. Sci., 115-116, pp. 202-214, (2016); Foti F.; Martinelli L., An analytical approach to model the hysteretic bending behavior of spiral strands, Appl. Math. Model., 40, pp. 6451-6467, (2016); Foti F.; Martinelli L., Mechanical modeling of metallic strands subjected to tension, torsion and biaxial bending, Int. J. Solid Struct., 91, pp. 1-17, (2016); Foti F.; Martinelli L., A unified analytical model for the self-damping of stranded cables under aeolian vibrations, J. Wind Eng. Ind. Aerod., 176, pp. 225-238, (2018); Fricke W.G.; Rawlins C.B., Importance of fretting in vibration failures of stranded conductors, IEEE Trans. Pow. App. and Systems PAS-, 87, pp. 1381-1384, (1968); Godinas A., Experimental measurements of bending and damping properties of conductors for overhead transmission lines, Proceedings of the 3rd International Symposium on Cable Dynamics (ISCD), Trondheim (Norway), (1999); Goudreau S.; Charette F.; Hardy C.; Cloutier L., Bending energy dissipation of simplified single-layer stranded cable, J. Eng. Mech. ASCE, 124, pp. 811-817, (1998); Guerard S.; Lilien J.L., Power line conductor self-damping: a new approach, Proceedings of the 9th International Symposium on Cable Dynamics (ISCD), Shanghai (China), (2011); Guerard S.; Godard B.; Lilien J.L., Aeolian vibrations on power-line conductors, evaluation of actual self-damping, IEEE Trans. Power Deliv., 26, pp. 2118-2122, (2011); Hagedorn P., Wind-excited vibrations of transmission lines: a comparison of different mathematical models, Mathematical Modeling, 8, pp. 352-358, (1987); Hard A.R.; Holben R.O., Application of the vibration decay test to transmission line conductors, IEEE Trans. Power Apparatus Syst., 86, pp. 189-199, (1967); Hardy C., Analysis of the self-damping characteristics of stranded cables in transverse vibrations, Proceedings of the CSME Mechanical Engineering Forum, Ottawa (Canada), 1, pp. 117-122, (1990); Hardy C.; Van Dyke P., Field observations on wind-induced conductor motions, J. Fluid Struct., 9, pp. 43-60, (1995); Hong K.J.; Der Kiureghian A.; Sackman J.L., Bending behavior of helically wrapped cables, ASCE J. Eng. Mech., 131, pp. 500-511, (2005); IEEE Committee Report, Standardization of conductor vibration measurements, IEEE Trans. Pow. App. & Syst. PAS, 85, pp. 10-20, (1966); IEEE Power Engineering Society, IEEE Std. 563: Guide on Conductor Self Damping Measurements, (1979); Irvine H.M., Cable Structures, (1981); Johnson K., Contact Mechanics, (1985); Keer L.M.; Goodman L.E., Tangential loading of two bodies in contact, J. Appl. Mech., 98, pp. 513-514, (1976); Lalonde S.; Guilbault R.; Legeron F., Modeling multilayered wire strands, a strategy based on 3D finite element beam-to-beam contacts - Part I: model formulation and validation, Int. J. Mech. Sci., 126, pp. 281-296, (2017); Langlois S.; Legeron F., Prediction of aeolian vibration on transmission-line conductors using a nonlinear time history model – Part II: conductor and damper model, IEEE Trans. Power Deliv., 29, pp. 1176-1183, (2014); Lehanneur M., La flexion des câbles métalliques, Annales des Ponts et Chaussées May/June 1949, (1949); Lilien J.L., Power Line Aeolian Vibrations, (2013); Lu M.L., The effect of turbulence on the wind power imparted to a vibrating conductor, 11th Conf. Wind Engineering, Lubbock, Texas (U.S.), June 2-5, (2003); Lu M.L.; Chopra N., Rational design equations for the aeolian vibration of overhead power lines, CIGRE Conference on Power Systems, Winnipeg (Canada), October 19-21, (2008); Muggiasca S.; Belloli M.; Diana G., Specific power input: comparison among rigid and flexible models, J. Wind Eng. Ind. Aerod., 173, pp. 180-186, (2018); Noiseux D.U.; Houle S.; Beauchemin R., Transformation of wind tunnel data on aeolian vibrations for application to random conductor vibrations in a turbulent wind, IEEE Trans. Power Deliv., 3, pp. 265-271, (1988); Noiseux D.U., Similarity laws of the internal damping of stranded cables in transverse vibrations, IEEE Trans. Power Deliv., 7, pp. 1574-1580, (1992); Papailiou K.O., Bending of Helically Twisted Cables under Variable Bending Stiffness Due to Internal Friction, Tensile Force and Cable Curvature, (1995); Papailiou K.O., On the bending stiffness of transmission line conductors, IEEE Trans. Power Deliv., 12, pp. 1576-1588, (1997); Qi G., Computational Modeling for Stress Analysis of Overhead Transmission Line Stranded Conductors under Design and Fretting Fatigue Conditions, (2013); Rawlins C.B., Wind tunnel measurements of the power imparted to a model of vibrating conductor, IEEE Trans. Power App. Syst. PAS, 102, pp. 963-971, (1983); Rawlins C.B., Model of Power Imparted to a Vibrating Conductor by Turbulent Wind, ALCOA, (1998); Rawlins C.B., Flexural self-damping in overhead electrical transmission conductors, J. Sound Vib., 323, pp. 232-256, (2009); Raoof M., Interwire Contact Forces and the Static, Hysteretic and Fatigue Properties of Multi-layer Structural Strands, (1983); Raoof M.; Kraincanic I., Critical examination of various approaches used for analyzing helical cables, J. Strain Anal., 29, pp. 43-55, (1994); Rebuffel A., La flexion d'un câble eu égard aux frottements, Annales des Ponts et Chaussées May/June, 1949, pp. 455-466, (1949); Sauter D.; Hagedorn P., On the hysteresis of wire cables in Stockbridge dampers, Int. J. Non Lin. Mech., 37, pp. 1453-1459, (2002); Spak K.; Agnes G.; Inman D., Cable modeling and internal damping developments, Appl. Mech. Rev., 65, pp. 1-18, (2013); Urchegui M.A.; Hartelt M.; Klaffke D.; Gomez X., Laboratory fretting tests with thin wire specimens, Tribotest, 13, pp. 67-81, (2007); Van Dyke P.; Havard D.; Laneville A., Effect of ice and snow on the dynamics of transmission line conductors, Atmospheric Icing of Power Networks, pp. 171-228, (2008); Williamson C.H.K.; Govardhan R., Vortex-induced vibrations, Annu. Rev. Fluid Mech., 36, pp. 413-455, (2004); Yu A.T., Vibration Damping in Stranded Cable, (1949); Yu Y.; Wang X.; Chen Z., A simplified finite element model for structural cable bending mechanism, Int. J. Mech. Sci., 113, pp. 196-210, (2016)","Elsevier B.V.","English","Article","Scopus"
