"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","References","Publisher","Language of Original Document","Document Type","Source"
"Wright H.D.","Wright, H.D. (7202463192)","7202463192","The deformation of composite beams with discrete flexible connection","1990","Journal of Constructional Steel Research","26","10.1016/0143-974X(90)90042-F","https://www.scopus.com/pages/publications/0025258645?origin=resultslist","University of Wales, College of Cardiff, Cardiff, CF2 1XH, PO Box 917, United Kingdom","Wright H.D., University of Wales, College of Cardiff, Cardiff, CF2 1XH, PO Box 917, United Kingdom","The use of partial interaction design in determining the number of shear connectors in a composite beam is now common. From tests carried out on full-scale composite beams it has been found that discrete flexible connectors give rise to non-linear connection behaviour. Test data are compared with several existing methods of analysis to show the importance of the connection. A folded plate method of analysis developed in earlier work is described and the accuracy of this method is demonstrated. The use of more accurate methods of analysing composite beams with discrete flexible connection may eventually lead to a reduction in the common design minimum of 50% interaction. Further studies on shear connection are briefly described. © 1990.","","Composite Structures - Deformation; Fasteners; Plates; Stresses - Shear; Structural Design - Plasticity; Composite Beams; Discrete Flexible Connection; Folded Plate Method; Partial Interaction Design; Beams and Girders","Wright; Evans; Harding, The use of profiled steel sheeting in floor construction, J. Construct. Steel Res., 7, pp. 279-295, (1987); Johnson; Oehlers, Analysis and design for longitudinal shear in composite T beams, Proc. Inst. Civil Engrs, 71, pp. 989-1021, (1981); Wright; Evans; Harding, The use of push-off tests to simulate shear stud connection in composite beam construction, Proc. Int. Conf. Design of Concrete Structures, (1985); British Standards Institution, CP117: Composite construction in structural steel and concrete, Part 1: Simply supported beams in building, (1965); British Standards Institution, BS 5950 Part 3 (draft). The structural use of steelwork in building. Doc. 88, (1988); Eurocode No. 4: Common Unified Rules for Composite Steel and Concrete Structures, Rep. EUR 9886 EN, (1984); Newmark; Siess; Viest, Tests and analysis of composite beams with incomplete interaction, Proc. Soc. exp. Stress Anal., 9, pp. 75-92, (1951); Johnson, Composite Structures of Steel and Concrete, Vol. 1: Beams, Columns, Frames and Applications in Building, (1975); Roberts, Finite difference analysis of composite beams with partial interaction, Comput. Struct., 21, 33, pp. 469-473, (1985); Al-Hayderi, An investigation of the behaviour of welded shear studs in composite beams using 1-D FEM and model test information, MSc thesis, (1987); Wright, Design of floor decks utilising profiled steel sheeting and through deck welded studs, PhD thesis, (1988); Kristek; Studnicka, Analysis of composite girders with deformable connectors, Proc. Inst. Civil Engrs, pp. 699-712, (1982); Goldberg; Leve, Theory of prismatic folded plate structures, Publ. Int. Assn. Bridge Struct. Engng., 17, pp. 59-86, (1957); Harding, Internal report on composite beam tests, (1984)","","English","Article","Scopus"
"Wu Y.-F.; Griffith M.C.; Oehlers D.J.","Wu, Yu-Fei (57204035674); Griffith, Michael C. (7102075337); Oehlers, Deric J. (7005980230)","57204035674; 7102075337; 7005980230","Numerical simulation of steel plated RC columns","2004","Computers and Structures","26","10.1016/j.compstruc.2003.10.011","https://www.scopus.com/pages/publications/0742322291?origin=resultslist","Department of Civil Engineering, University of Adelaide, Adelaide, SA 5005, Australia","Wu Y.-F., Department of Civil Engineering, University of Adelaide, Adelaide, SA 5005, Australia; Griffith M.C., Department of Civil Engineering, University of Adelaide, Adelaide, SA 5005, Australia; Oehlers D.J., Department of Civil Engineering, University of Adelaide, Adelaide, SA 5005, Australia","A numerical model is described in this paper that can analyse a cantilever beam/column member with partial interaction plating under lateral loading. This type of analysis is complicated due to the relative movement, or slip, that occurs at the interface between the concrete and plate elements. The accuracy of the numerical procedure was verified through comparisons with laboratory tests results. The numerical procedure was found to be numerically stable over the full range of response, including post-peak behaviour. The numerical analyses of plated RC columns also show that steel plating can be used to improve a column's strength, ductility, or both. © 2003 Elsevier Ltd. All rights reserved.","Columns; Numerical model; Partial interaction; Reinforced concrete; Retrofitting; Slip","Beams and girders; Computer simulation; Ductility; Plates (structural components); Reinforced concrete; Retrofitting; Steel; Strain; Structural analysis; Structural loads; Numerical model; Partial interaction; Slip; Columns (structural)","Oehlers D.J.; Bradford M.A., Composite Steel and Concrete Structural Members-fundamental Behaviour, (1995); Oehlers D.J.; Ahmed M.; Bradford M.A.; Nguyen N.T., Retrofitting reinforced concrete beams by bolting steel plates to their sides, Part 2 - Transverse interaction and rigid plastic design, J. Struct. Eng. Mech., Int. J., 10, 3, (2000); Wu Y.F., Seismic Retrofitting of Rectangular Reinforced Concrete Columns with Partial Interaction Plating, (2002); Wu Y.F.; Griffith M.C.; Oehlers D.J., Improving the strength and ductility of rectangular RC columns through composite partial-interaction: Tests, J. Struct. Eng., ASCE, 129, 9, (2003); Oehlers D.J.; Wu Y.F.; Griffith M.C., Rectangular RC columns retrofitted for ductility by partial-interaction plating, Magazine of Concrete Research; Seracino R.; Oehlers D.J.; Yeo M.F., Partial-interaction strain distributions in composite bridge beams, Eng. Struct., 23, 9, pp. 1186-1193, (2001); Newmark N.M.; Siess C.P.; Viest I.M., Test and analysis of composite beams with incomplete interaction, Proc. Soc. Exp. Stress Anal., 9, 1, pp. 75-92, (1951); Newmark N.M.; Siess C.P.; Viest I.M., Studies of slab and beam highway bridges, Part III - Small scale tests of shear connectors and composite T-beams, Bulletin, 396, (1952); Johnson R.P.; Molenstra N., Partial shear connection in composite beams in buildings, Proc. Inst. Civil Eng. London Part 2, 91, pp. 679-704, (1991); Burnet M.J.; Oehlers D.J., Fracture of mechanical shear connectors in composite beams, Mech. Struct. Mach., 29, 1, (2001); Wu Y.F.; Oehlers D.J.; Griffith M.C., Partial interaction analysis of composite beam/column members, Mech. Struct. Mach., 30, 3, pp. 309-332, (2002); Burnet M.J., Analysis of Composite Steel and Concrete Flexural Members that Exhibit Partial Shear Connection, (1998); Mander J.B.; Priestley M.J.N.; Park R., Theoretical stress-strain model for confined concrete, J. Struct. Eng. ASCE, 114, 8, pp. 1804-1826, (1988); Gomes A.; Appleton J., Nonlinear cyclic stress-strain relationship of reinforcing bars including buckling, Eng. Struct., 19, 10, pp. 822-826, (1997); Kendall E.A., An Introduction to Numerical Analysis, (1978); Priestley M.J.N.; Park R., Strength and ductility of concrete bridge columns under seismic loading, ACI Struct. J., 84, 1, pp. 61-76, (1987); Paulay T.; Priestley M.J.N., Seismic Design of Reinforced Concrete and Masonry Buildings, (1992); Watson S.; Park R., Simulated seismic load tests on reinforced concrete columns, J. Struct. Eng. ASCE, 120, 6, pp. 1825-1849, (1994); Watson S.; Zahn F.A.; Park R., Confining reinforcement for concrete columns, J. Struct. Eng. ASCE, 120, 6, pp. 1798-1824, (1994)","","English","Article","Scopus"
"Wimmer H.; Gherlone M.","Wimmer, Heinz (36766241400); Gherlone, Marco (6505966217)","36766241400; 6505966217","Explicit matrices for a composite beam-column with refined zigzag kinematics","2017","Acta Mechanica","16","10.1007/s00707-017-1816-5","https://www.scopus.com/pages/publications/85014127662?origin=resultslist","MPT Engineering GmbH, Im Reith 34, Steyregg, 4221, Austria; Carinthia University of Applied Sciences, Villacher Str. 1, Spittal, 9800, Austria; Department of Mechanical and Aerospace Engineering, Politecnico di Torino, Corso Duca degli Abruzzi, 24, Turin, 10129, Italy","Wimmer H., MPT Engineering GmbH, Im Reith 34, Steyregg, 4221, Austria, Carinthia University of Applied Sciences, Villacher Str. 1, Spittal, 9800, Austria; Gherlone M., Department of Mechanical and Aerospace Engineering, Politecnico di Torino, Corso Duca degli Abruzzi, 24, Turin, 10129, Italy","This paper presents explicit expressions of the linear and geometric stiffness matrix, as well as the mass matrix and vector of equivalent nodal forces for a simple planar beam finite element based on the Refined Zigzag Theory. After a brief review of the theory, the matrices are derived via Hamilton’s principle and special anisoparametric (interdependent) shape functions. The C0-continuous element shows remarkable accuracy in the analysis of composite laminated or sandwich beams and for particular structures with partial interaction of two or more subcomponents with interlayer slip. © 2017, Springer-Verlag Wien.","","Composite beams and girders; Laminated composites; Stiffness matrix; Composite beam-columns; Equivalent nodal forces; Geometric stiffness matrix; Interlayer slip; Partial interaction; Refined zigzag theories; Sandwich beams; Shape functions; Matrix algebra","Altenbach H., Mechanics of Composite Structural Elements, (2004); Reddy J.N., Mechanics of Laminated Composite Plates and Shells, (2004); Reddy J.N., A generalization of two-dimensional theories of laminated composite plates, Commun. Appl. Numer. Method, 3, 3, pp. 173-180, (1987); Lu X.; Liu D., An interlaminar shear stress continuity theory for both thin and thick composite laminates, J. Appl. Mech., 59, 3, pp. 502-509, (1992); Li X.; Liu D., Generalized laminate theories based on double superposition hypothesis, Int. J. Numer. Methods Eng., 40, pp. 1197-1212, (1997); Shariyat M., A generalized global-local high-order theory for of sandwich plates subjected to thermo-mechanical loads, Int. J. Mech. Sci., 52, pp. 495-514, (2010); Lezgy-Nazagah M.; Shariyat M.; Beheshti-Aval S.B., A refined high-order global-local theory for the finite element bending and vibration analysis of laminated composite beams, Acta Mech., 217, pp. 219-242, (2011); DiSciuva M., Development of an anisotropic, multilayered, shear-deformable rectangular plate element, Comput. Struct., 21, 4, pp. 789-796, (1985); DiSciuva M., Multilayered anisotropic plate models with continuous interlaminar stresses, Compos. Struct., 22, 3, pp. 149-167, (1992); Cho M.; Parmenter R.R., Efficient higher order composite plate theory for general lamination configurations, AIAA J., 31, 7, pp. 1299-1306, (1993); Icardi U.; Sola F., Assessment of recent zig-zag theories for laminated and sandwich structures, Compos. Part B Eng., 97, pp. 26-52, (2016); Tessler A.; Di Sciuva M.; Gherlone M., A refined zigzag beam theory for composite and sandwich beams, J. Compos. Mater., 43, 9, pp. 1051-1081, (2009); Tessler A.; DiSciuva M.; Gherlone M., A consistent refinement of first-order shear-deformation theory for laminated composite and sandwich plates using improved zigzag kinematics, J. Mech. Mater. Struct., 5, 2, pp. 341-367, (2010); Iurlaro L.; Gherlone M.; Di Sciuva M., Bending and free vibration analysis of functionally graded sandwich plates using the Refined Zigzag Theory, J. Sandw. Struct. Mater., 16, 6, pp. 669-699, (2014); Gherlone M.; Tessler A.; Di Sciuva M., C0 beam elements based on Refined Zigzag Theory for multilayered composite and sandwich laminates, Compos. Struct., 93, pp. 2882-2894, (2011); Onate E.; Eijo A.; Oller S., Simple and accurate two-noded beam element for composite laminated beams using a refined zigzag theory, Comput. Methods Appl. Mech. Eng., 213-216, pp. 362-382, (2012); DiSciuva M.; Gherlone M.; Iurlaro L.; Tessler A., A class of higher-order C0 composite and sandwich beam elements based on the refined zigzag theory, Compos. Struct., 132, pp. 784-803, (2015); Versino D.; Mattone M.; Gherlone M.; Tessler A.; DiSciuva M., An efficient C0 triangular elements based on the refined zigzag theory for multilayered composite and sandwich plates, Compos. Part B, 44, 1, pp. 218-230, (2013); Versino D.; Gherlone M.; DiSciuva M., Four-node shell element for doubly curved multilayered composites based on the refined zigzag theory, Compos. Struct., 118, pp. 392-402, (2014); Flores F.G., Implementation of the refined zigzag theory in shell elements with large displacements and rotations, Compos. Struct., 118, pp. 560-570, (2014); Kosmatka J.B., An improved two-node finite element for stability and natural frequencies of axial-loaded Timoshenko-beams, Comput. Struct., 57, 1, pp. 141-149, (1995); Przemieniecki J.S., Theory of Matrix Structural Analysis, (1968); Reddy J.N., On locking-free shear deformable beam finite elements, Comput. Methods Appl. Mech. Eng., 149, pp. 113-132, (1997); Tessler A.; Spiridigliozzi L., Curved Beams with penalty relaxation, Int. J. Numer. Methods Eng., 23, pp. 2245-2262, (1986); Girhammer U.A.; Gopu V.K.A., Composite beam-columns with interlayer slip—exact analysis, J. Struct. Eng., 119, 4, pp. 1265-1282, (1993); Girhammer U.A.; Pan D., Dynamic analysis of composite members with interlayer slip, Int. J. Solids Struct., 30, 6, pp. 797-823, (1993); Girhammer U.A.; Pan D., Exact static analysis of partially composite beams and beam-columns, Int. J. Mech. Sci., 49, pp. 239-255, (2007); Adam C.; Heuer R.; Jeschko A., Flexural vibrations of elastic composite beams with interlayer slip, Acta Mech., 125, pp. 17-30, (1997); Xu R.; Wu Y., Static, dynamic and buckling analysis of partial interaction composite members using Timoshenko’s beam theory, Int. J. Mech. Sci., 49, pp. 1139-1155, (2007); Kryzanowski A.; Schnabl S.; Turk G.; Planinc I., Exact slip-buckling analysis of two-layer composite columns, Int. J. Solids Struct., 46, pp. 2929-2938, (2009); Le Grenoc P.; Nguyen Q.; Hjiaj M., Exact buckling solution for two-layer Timoshenko beams with interlayer slip, Int. J. Solids Struct., 49, pp. 143-150, (2012); Langosch K.P., Das Tragverhalten von Glasstützen mit Mono- und Verbundquer-schnitten, (2013); Iurlaro L.; Ascione A.; Gherlone M.; Mattone M.; Di Sciuva M., Free vibration analysis of sandwich beams using the refined zigzag theory: an experimental assessment, Meccanica, 50, pp. 2525-2535, (2015)","Springer-Verlag Wien","English","Article","Scopus"
"Sonoda S.","Sonoda, Satomi (56509108200)","56509108200","Analysis of Composite Beams with Incomplete Interaction I. Theoretical study of bending stiffness of two-layered composite beams","2013","Mokuzai Gakkaishi/Journal of the Japan Wood Research Society","0","10.2488/jwrs.59.211","https://www.scopus.com/pages/publications/85024740957?origin=resultslist","Toyama Prefectural Agricultural, Forestry and Fisheries Research Center, Imizu 939-0311, Japan; Japan","Sonoda S., Toyama Prefectural Agricultural, Forestry and Fisheries Research Center, Imizu 939-0311, Japan, Japan","This report presents theoretical examination of three methods for bending stress analysis of symmetrical two-layered simply supported beams with incomplete interaction. The methods were Newmark's theoretical method, Kamiya's numerical calculation method and Kamiya's approximation method. In order to simply calculate deformation of the beam by Newmark's method, equations of relationship between the deformation and stress of the beam were developed. Kamiya's numerical calculation method was improved for accuracy and stability. In order to compute the value of stress, the approximation was improved. Numerical examinations were conducted. The validity of the approximation method was confirmed. The relationship between the number of shear connectors and error in deflection calculated by Newmark's method was obtained. © 2013, The Japan Wood Research Society. All rights reserved.","composite beam; incomplete interaction; shear connector; stress analysis","","Siess C.P.; Viest I.M.; Newmark N.M., Studies of slab and beam highway bridges: part III, University of Illinois Bulletin, pp. 115-133, (1952); Goodman J.R., Layered wood systems with interlayer slip, Wood Sci., 1, pp. 148-158, (1969)","","English","Article","Scopus"
"Dall'Asta A.; Zona A.","Dall'Asta, Andrea (57204284334); Zona, Alessandro (55884767700)","57204284334; 55884767700","Non-linear analysis of composite beams by a displacement approach","2002","Computers and Structures","124","10.1016/S0045-7949(02)00268-7","https://www.scopus.com/pages/publications/0036859622?origin=resultslist","Dipartimento di PCA, University of Camerino, 63100 Ascoli Piceno, Viale della Rimembranza, Italy; Ist. di Sci./Tec. delle Costruzioni, University of Ancona, 60131 Ancona, Via Brecce Bianche, Italy","Dall'Asta A., Dipartimento di PCA, University of Camerino, 63100 Ascoli Piceno, Viale della Rimembranza, Italy; Zona A., Ist. di Sci./Tec. delle Costruzioni, University of Ancona, 60131 Ancona, Via Brecce Bianche, Italy","The non-linear analysis of composite steel-concrete beams by the finite elements method permits obtaining useful information on collapse modalities but the convergence of the solution must be carefully controlled. Using the displacement formulation of the finite elements technique, the authors illustrate some aspects related to the convergence of the method by comparing solutions deriving from finite elements with 8, 10 and 16DOF. Some pathologies of the 8DOF element are posed in evidence. © 2002 Civil-Comp Ltd. and Elsevier Science Ltd. All rights reserved.","Composite beams; Deformable shear connection; Finite element; Incomplete interaction; Locking; Non-linear analysis; Steel-concrete beams","Composite materials; Concrete construction; Finite element method; Shear deformation; Steel beams and girders; Steel-concrete beams; Composite beams and girders","Newmark N.M.; Siess C.P.; Viest I.M., Tests and analysis of composite beams with incomplete interaction, Proc. Soc. Exp. Stress Anal., 9, 1, pp. 75-92, (1951); Arizumi Y.; Hamada S.; Kajita T., Elastic-plastic analysis of composite beams with incomplete interaction by finite element method, Comp. Struct., 14, 5-6, pp. 453-462, (1981); Daniels B.J.; Crisinel M., Composite slab behaviour and strength analysis. Part I: Calculation procedure, J. Struct. Eng. ASCE, 119, 1, pp. 16-35, (1993); Salari M.R.; Spacone E.; Shing P.B.; Frangopol D.M., Non-linear analysis of composite beams with deformable shear connectors, J. Struct. Eng. ASCE, 124, 10, pp. 1148-1158, (1998); Crisfield M.A., Non-linear finite element analysis of solids and structures, 1, (1991); Batoz J.L.; Dhatt G., Incremental displacement algorithms for non-linear problems, Int. J. Num. Meth. Eng., 14, pp. 1262-1267, (1979); Ramm E., Strategies for tracing the non-linear response near limit points, Nonlinear finite element analysis in structural mechanics, pp. 63-89, (1981); Eurocode 4 Design of composite steel and concrete structures - Part 2: bridges, (1997); Shima H.; Chou L.L.; Okamura H., Micro and macro models for bond in reinforced concrete, J. Faculty Eng., 39, 2, (1987); CEB-FIP model code 1990, C.E.B. Bullettin d'Information, 190, (1988); Ollgaard J.G.; Slutter R.G.; Fisher J.W., Shear strength of stud connectors in lightweight and normal weight concrete, AISC Eng. J., pp. 55-64, (1971)","","English","Article","Scopus"
"Oehlers D.J.; Ali M.S.M.; Griffith M.C.; Haskett M.; Lucas W.","Oehlers, Deric J. (7005980230); Ali, M. S. Mohamed (7404486066); Griffith, Michael C. (7102075337); Haskett, Matthew (23094205800); Lucas, Wade (40462110500)","7005980230; 7404486066; 7102075337; 23094205800; 40462110500","A generic unified reinforced concrete model","2012","Proceedings of the Institution of Civil Engineers: Structures and Buildings","20","10.1680/stbu.2012.165.1.27","https://www.scopus.com/pages/publications/83155160851?origin=resultslist","School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia","Oehlers D.J., School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia; Ali M.S.M., School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia; Griffith M.C., School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia; Haskett M., School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia; Lucas W., School of Civil, Environmental and Mining Engineering, University of Adelaide, Adelaide, Australia","The behaviour of reinforced concrete members with ductile steel reinforcing bars at the ultimate limit state is extremely complex. Consequently, there has been a tendency for the seemingly disparate research areas of flexure, shear and confinement to follow separate paths in order to develop safe approaches to design. In this paper, it is shown how the already much researched and established, but somewhat peripheral, areas of reinforced concrete research of shear friction, partial interaction and rigid body displacements can be combined to produce a single unified reinforced concrete model that simulates the moment-rotation of hinges and their capacities, the shear deformation across critical diagonal cracks leading to failure and the effect of confinement on these behaviours. It is shown that this unified reinforced concrete model is completely generic, as it can be used to simulate reinforced concrete members with any type of reinforcement material (including brittle steel or fibre-reinforced polymer), various cross-sectional shapes of reinforcement (not only round bars but also flat externally bonded or rectangular near surface mounted adhesively bonded plates) and any type of concrete (e.g. high-strength or fibre-reinforced concrete). This new model, therefore, should allow the development of more accurate and safe design procedures as well as enabling more rapid development of new technologies.","Beams & Girders; Buildings, structures & design; Research & development","Bars (metal); Fiber reinforced materials; Fiber reinforced plastics; Reinforced concrete; Shear flow; Steel fibers; Critical diagonal cracks; Cross-sectional shape; Fibre reinforced concrete; Fibre reinforced polymers; Near surface mounted; Reinforced concrete member; Reinforcement materials; Rigid body displacement; accuracy assessment; architectural design; civil engineering; concrete structure; deformation mechanism; ductility; flexure; numerical model; reinforced concrete; research and development; rigidity; shear strength; technological development; Structural design","Baker A.L.L., Ultimate Load Theory Applied to The Design of Reinforced and Prestressed Concrete Frames, (1956); Barnard P.R.; Johnson R.P., Plastic behaviour of continuous composite beams, Proceedings of the Institution of Civil Engineers, 32, 2, pp. 180-197, (1965); Candappa D.C.; Sanjayan J.G.; Setunge S., Complete triaxial stress-strain curves of high strength concrete, Journal of Material In Civil Engineering, 13, 3, pp. 209-215, (2001); Chen J.F.; Yuan H.; Teng J.F., Debonding failure along a softening FRP-to-concrete interface between two adjacent cracks in concrete members, Engineering Structures, 29, 2, pp. 259-279, (2007); Corley G.W., Rotation capacity of reinforced concrete beams, ASCE Journal of Structural Engineering, 92, 10, pp. 121-146, (1966); Daniell J.E.; Oehlers D.J.; Griffith M.C.; Mohamed A.M.S.; Ozbakkaloglu T., The softening rotation of reinforced concrete beams, Engineering Structures, 30, 11, pp. 3159-3166, (2008); Debernardi P.G.; Taliano M., Softening behaviour of concrete prisms under eccentric compressive forces, Magazine of Concrete Research, 53, 4, pp. 239-249, (2001); Denton S.F., Building Confidence In the Use of Fibre Reinforced Polymers In Construction, (2007); Fantilli A.P.; Ferretti D.; Iori I.; Vallini P., Mechanical model for failure of compressive concrete in reinforced concrete beams, ASCE Journal of Structural Engineering, 128, 5, pp. 637-645, (2002); Farrall J.; Kotomski R.; Paterson L.; Visintin P., Moment-Rotation of Confined Beams, (2008); Haskett M.; Oehlers D.J.; Mohamed A.M.S.; Wu C., Yield penetration hinge rotation in reinforced concrete beams, ASCE Structural Journal, 135, 2, pp. 130-138, (2009); Haskett M.; Oehlers D.J.; Mohamed A.M.S.; Wu C., Rigid body moment-rotation mechanism for reinforced concrete beam hinges, Engineering Structures, 31, 5, pp. 1032-1041, (2009); Haskett M.; Oehlers D.J.; Mohamed A.M.S., Design for moment redistribution in RC beams retrofitted with steel plates, Advances In Structural Engineering, 13, 2, pp. 379-391, (2010); Haskett M.; Oehlers D.J.; Mohamed A.M.S.; Wu C., Analysis of moment redistribution in FRP plated RC beams, ASCE Journal of Composites For Construction, 14, 4, pp. 434-435, (2010); Haskett M.; Oehlers D.J.; Mohamed A.M.S.; Sharma S.K., The shear-friction aggregate-interlock resistance across sliding planes in concrete, Magazine of Concrete Research, 62, 12, pp. 907-924, (2010); Liu I.S.T.; Oehlers D.J.; Seracino R., Study of intermediate crack debonding in adhesively plated beams, ASCE Journal of Composites For Construction, 11, 2, pp. 175-183, (2007); Lucas W.; Oehlers D.J.; Mohamed A.M.S., A shear resistance mechanism for inclined cracks in RC beams, ASCE Journal of Structural Engineering, (2010); Mander J.B.; Priestley M.J.N.; Park R., Observed stress- strain behavior of confined concrete, ASCE Journal of Structural Engineering, 114, 8, pp. 1827-1849, (1988); Martinez S.; Nilson A.H.; Slate F.O., Spirally reinforced high-strength concrete columns, ACI Journal, 81, 5, pp. 431-441, (1984); Mattock A.H., Discussion of rotational capacity of reinforced concrete beams, by W.D.G. Corley, Journal of the Structural Division of ASCE, 93, 2, pp. 519-522, (1967); Mattock A.H.; Hawkins N.M., Shear transfer in reinforced concrete recent research, PCI Journal, 17, 2, pp. 55-75, (1972); Mohamed A.M.S.; Oehlers D.J.; Griffith M.C., Simulation of plastic hinges in FRP plated RC beams, ASCE Journal of Composites For Construction, 12, 6, pp. 617-625, (2008); Mohamed A.M.S.; Oehlers D.J.; Griffith M.C., The residual strength of confined concrete, Advances In Structural Engineering, 13, 4, pp. 603-618, (2008); Mohamed A.M.S.; Oehlers D.J.; Griffith M.C.; Seracino R., Interfacial stress transfer of near surface mounted FRP-to-concrete joints, Engineering Structures, 30, 7, pp. 1861-1868, (2008); Newmark N.M.; Siess C.P.; Viest I.M., Tests and analysis of composite beams with incomplete interaction, Proceedings of Society For Experimental Stress Analysis, 9, 1, pp. 75-92, (1951); Oehlers D.J., Ductility of FRP plated flexural members, Cement and Concrete Composites, 28, 10, pp. 898-905, (2006); Oehlers D.J., Teaching the fundamental principles in reinforced concrete design, Australian Journal of Structural Engineering, 7, 3, pp. 99-108, (2007); Oehlers D.J., The hunt for the elusive concept, Advances In Structural Engineering, 13, 5, pp. 755-772, (2010); Oehlers D.J.; Bradford M.A., Composite Steel and Concrete Structural Members: Fundamental Behaviour, (1995); Oehlers D.J.; Bradford M.A., Elementary Behaviour of Composite Steel and Concrete Structural Members, (1999); Oehlers D.J.; Seracino R., Design of FRP and Steel Plated RC Structures: Retrofitting Beams and Slabs For Strength, (2004); Oehlers D.J.; Liu I.S.T.; Seracino R., The gradual formation of hinges throughout reinforced concrete beams, Mechanics-Based Design of Structures and Machines, 33, 3, pp. 375-400, (2005); Oehlers D.J.; Seracino R.; Smith S., Design Guideline For RC Structures Retrofitted With FRP and Metal Plates - Beams and Slabs, (2008); Oehlers D.J.; Mohamed A.M.S.; Griffith M.C., Concrete component of the rotational ductility of reinforced concrete flexural members, Advances In Structural Engineering, 11, 3, pp. 293-303, (2008); Oehlers D.J.; Haskett M.; Mohamed A.M.S.; Griffith M.C., Moment redistribution in reinforced concrete beams, Proceedings of the Institution of Civil Engineers, Structures and Buildings, 163, 3, pp. 165-176, (2008); Panagiotakos T.B.; Fardis M.N., Deformations of reinforced concrete members at yielding and ultimate, ACI Structural Journal, 98, 2, pp. 135-148, (2001); Priestley M.J.N.; Park R., Strength and ductility of concrete bridge columns under seismic loading, ACI Structural Journal, 84, 8, pp. 61-76, (1987); Richart F.E.; Brandtzaeg A.; Brown R.L., A Study of the Failure of Concrete Under Combined Compressive Stresses, (1928); AS 3600-1988: Concrete Structures, (1988); Sawyer H.A., Design of Concrete Frames For Two Failure States, pp. 405-431, (1964); Seracino R.; Raizal S.M.R.; Oehlers D.J., Generic debonding resistance of EB and NSM plate-to-concrete joints, ASCE Journal of Composites For Construction, 11, 1, pp. 62-70, (2007); Taljsten B., Strengthening of concrete prisms using platedebonding technique, International Journal of Fracture, 82, 3, pp. 253-266, (1996); Walraven J.; Frenay J.; Pruijssers A., Influence of concrete strength and load history on the shear friction capacity of concrete members, PCI Journal, 32, 1, pp. 66-84, (1987); Wood R.H., Some controversial and curious developments in the plastic theory of structures, Engineering Plasticity, pp. 665-691, (1968); Wu C.Q.; Oehlers D.J.; Waschl J., Blast testing of RC slabs with NSM CFRP plates, Advances In Structural Engineering, 10, 4, pp. 397-414, (2007); Xia S.; Oehlers D., Debonding mechanisms in FRP plated unreinforced masonry under out-of-plane loading, Advances In Structural Engineering, 9, 5, pp. 619-638, (2006); Xie J.; Elwi A.E.; Macgregor J.G., Mechanical properties of three high-strength concretes containing silica fume, ACI Material Journal, 92, 2, pp. 135-145, (1995); Yuan H.; Teng J.G.; Seracino R.; Wu Z.S.; Yao J., Full-range behavior of FRP-to-concrete bonded joints, Engineering Structures, 26, 5, pp. 553-565, (2004)","ICE Publishing Ltd","English","Article","Scopus"
